index,tweet,clean_tweet,topic,negative,neutral,positive
119961,Ugly earthquake!  http://myloc.me/14T8,Ugly earthquake!  http,0,0.91744417,0.07247189,0.010083823
278500,it `s definitely a monday.  i popped two tires at once ,it `s definitely a monday.  i popped two tires at once ,5,0.2064968,0.5268277,0.26667547
1300081,@LetzMakeup haha yeah that hair thing is true for me too - also if you don't straighten it for a few weeks it helps it grow ,@user haha yeah that hair thing is true for me too - also if you don't straighten it for a few weeks it helps it grow ,3,0.009366541,0.31908405,0.6715494
739571,Wow I've still gotta wait another 4 hours for my video to upload ,Wow I've still gotta wait another 4 hours for my video to upload ,6,0.4097611,0.44634715,0.14389172
384829,silly rain ,silly rain ,4,0.11114416,0.70827365,0.18058212
865874,"insomnia, your best enemy ","insomnia, your best enemy ",1,0.67374694,0.29661724,0.02963593
1308946,@YonghoShin watched part 1 of tony robbins video. aii!! [or however you spell it  ],@user watched part 1 of tony robbins video. aii!! [or however you spell it  ],6,0.030278763,0.65806675,0.31165445
2350,Just remembered that I've forgotten my best friends birthday ,Just remembered that I've forgotten my best friends birthday ,2,0.43311843,0.42655742,0.14032413
661369,parents picked a good week to go away. Rain sucks and is gonna be for days. ,parents picked a good week to go away. Rain sucks and is gonna be for days. ,4,0.8315653,0.13508928,0.033345446
229786,@1Omarion i cant see the pic ,@user i cant see the pic ,7,0.6648011,0.31270006,0.022498861
66705,sad that Sunday Best is almost over ,sad that Sunday Best is almost over ,5,0.7634604,0.19966598,0.036873594
1053752,I skyped with Aly for almost an hour this morning. It's her birthday! ,I skyped with Aly for almost an hour this morning. It's her birthday! ,2,0.0020763197,0.12180036,0.8761233
1487493,i woke up like an hour ago. fell asleep at 6am. had an amazing time last night ,i woke up like an hour ago. fell asleep at 6am. had an amazing time last night ,1,0.0022345765,0.019936418,0.97782904
1306762,Hair came out ok...short and sassy ,Hair came out ok...short and sassy ,3,0.0076383357,0.18273291,0.8096289
1562661,making a video with my lil broo... thats will be funny! ,making a video with my lil broo... thats will be funny! ,6,0.0036350335,0.07166047,0.92470443
1429544,is awake after 4 hours of sleep. O well.God's morning  http://plurk.com/p/yyjy1,is awake after 4 hours of sleep. O well.God's morning  http,0,0.0042334427,0.13807663,0.8576898
196461,Hates working weekends  i want to be home with my family...,Hates working weekends  i want to be home with my family...,5,0.66545045,0.26022568,0.07432388
521661,Is so so tired! Test in a bit ,Is so so tired! Test in a bit ,1,0.61897576,0.308949,0.07207528
1364755,Busy weekend.  No time to get into trouble. ,Busy weekend.  No time to get into trouble. ,5,0.23621972,0.5430137,0.22076654
551343,Morning all. TD 2nd test. No Mobypicture support  and 1st post crashed.  http://bit.ly/i7wgz,Morning all. TD 2nd test. No Mobypicture support  and 1st post crashed.  http,0,0.7781897,0.20038721,0.021423006
862928,http://twitpic.com/4e32t - Tom Green tattoo ,http - Tom Green tattoo ,0,0.03840776,0.8730567,0.08853542
1177318,is awake ,is awake ,1,0.049944643,0.7494716,0.20058374
791016,Two hours of sleep is never fun. ,Two hours of sleep is never fun. ,1,0.90581053,0.07860004,0.0155893965
1041374,@RMNH thnx for video! ,@user thnx for video! ,6,0.0054899934,0.1415146,0.8529954
261638,One bad thing about Australia: It's already Monday ,One bad thing about Australia: It's already Monday ,5,0.8286741,0.14413685,0.027189106
930321,@christinekambo Sounds great! Looking forward to seeing the photos! ,@user Sounds great! Looking forward to seeing the photos! ,7,0.0012928002,0.009468414,0.98923886
654969,@shortneyb my pic doesn't work. ,@user my pic doesn't work. ,7,0.84344757,0.1451171,0.011435289
229169,can't sleep but wants and needs to... ,can't sleep but wants and needs to... ,1,0.36622113,0.564869,0.068909824
37677,I cant fall asleep ,I cant fall asleep ,1,0.819468,0.15950228,0.021029826
122406,Monday.....  again ,Monday.....  again ,5,0.18027449,0.72639215,0.09333333
901175,@charmainehan SEND ME THAT PHOTO MAN  ily favourite,@user SEND ME THAT PHOTO MAN  ily favourite,7,0.0052967686,0.09125534,0.9034478
490550,slept 3 hours last night ,slept 3 hours last night ,1,0.11367441,0.8009624,0.08536332
1132050,http://twitpic.com/6ansr - have a beautiful night ,http - have a beautiful night ,0,0.0028497998,0.04810861,0.9490417
216541,The sad part about working all weekend is I honestly had nothing better to do.  ,The sad part about working all weekend is I honestly had nothing better to do.  ,5,0.8642397,0.11465165,0.021108583
111568,@RopeMarksMuse Say that pic doesn't exist anymore.   I like your pics ;),@user Say that pic doesn't exist anymore.   I like your pics ;),7,0.03961866,0.2528525,0.7075288
1548837,little brothers birthday today ,little brothers birthday today ,2,0.015552539,0.5647006,0.41974685
1112339,@russelcaudell  When are you going to put up a picture instead of the brown sqaure?  Good Morning!,@user  When are you going to put up a picture instead of the brown sqaure?  Good Morning!,7,0.0065521523,0.2663692,0.72707874
1214765,@several_species i keep forgetting to thank you for fixing my dryer last time you were here. so thank you; it hasn't quit on me yet. ,@user i keep forgetting to thank you for fixing my dryer last time you were here. so thank you; it hasn't quit on me yet. ,3,0.049049884,0.19636892,0.7545812
263860,Dreading waking up a 3am to open Gold's  ahhhhh.,Dreading waking up a 3am to open Gold's  ahhhhh.,1,0.43446195,0.48137727,0.0841608
709862,@hollyddunn pictures off a disc i have i cant get cause the disk is scratched. ,@user pictures off a disc i have i cant get cause the disk is scratched. ,7,0.87870115,0.1150066,0.006292334
47057,and then God said: 'Hmm... Baalachi is gonna go out... LET IT RAIN!!!!!!'. And so it rained ,and then God said: 'Hmm... Baalachi is gonna go out... LET IT RAIN!!!!!!'. And so it rained ,4,0.056615073,0.65423083,0.28915408
888682,http://twitpic.com/4hdoa - Outt on my lakee ,http - Outt on my lakee ,0,0.048175283,0.80506235,0.14676227
483543,the sky is a block of grey and it's starting to rain. ,the sky is a block of grey and it's starting to rain. ,4,0.32487243,0.5719517,0.10317581
1436362,http://twitpic.com/6sx37 - Hair &quot;after&quot; photo. Lacefront. @oFarealy do you love it?? ,http - Hair &quot;after&quot; photo. Lacefront. @user do you love it?? ,3,0.022515584,0.4958889,0.48159564
483835,"Grr... I HATE RAIN,, AND MONDAYS,, ","Grr... I HATE RAIN,, AND MONDAYS,, ",4,0.9717226,0.022922998,0.005354284
14044,I've been painfully tired all day long.  ,I've been painfully tired all day long.  ,1,0.9346926,0.057275638,0.008031686
823068,@AshleyMichele07 Ashley you have such a good idea i can't wait to see the videos ,@user Ashley you have such a good idea i can't wait to see the videos ,6,0.0017927464,0.010933055,0.98727405
563228,got rained on ,got rained on ,4,0.28815112,0.6529983,0.058850516
84055,GAHH can't go to swaysway vid clip ,GAHH can't go to swaysway vid clip ,6,0.7875125,0.1960171,0.016470429
375031,55 seconds for my page to reload. &lt;wishes he had not shaved his head so he would have hair to pull out&gt;  ,55 seconds for my page to reload. &lt;wishes he had not shaved his head so he would have hair to pull out&gt;  ,3,0.41185987,0.5165205,0.07161974
575859,i missed the saturdays at the cliffs tonight ,i missed the saturdays at the cliffs tonight ,5,0.67831165,0.28948474,0.032203536
482804,Had the worse sleep ever last night ,Had the worse sleep ever last night ,1,0.940323,0.050498843,0.009178195
680037,MONDAY! ,MONDAY! ,5,0.012132839,0.49108624,0.49678093
650447,"Dude, I need to shave. Like bad. I'm furry. ","Dude, I need to shave. Like bad. I'm furry. ",3,0.8502413,0.13390322,0.015855543
397671,http://twitpic.com/6reze - aghhh i can't believe i forgot about this today!! ,http - aghhh i can't believe i forgot about this today!! ,0,0.46689698,0.31851703,0.21458602
1209296,@katiesantry Happy Birthday Katie. Hope you have an awesome day! ,@user Happy Birthday Katie. Hope you have an awesome day! ,2,0.0012609006,0.0065051015,0.99223405
277693,"yahi says to check your monthly horoscope!-_- but my life doesnt match it anymore  it rained in the morning, i wanted it to keep going. ","yahi says to check your monthly horoscope!-_- but my life doesnt match it anymore  it rained in the morning, i wanted it to keep going. ",2,0.7082724,0.25707638,0.034651138
1381795,@twixie09 happy happy happy happy bday to you and many more  *sneaks under the bed again*,@user happy happy happy happy bday to you and many more  *sneaks under the bed again*,2,0.0011944606,0.008043183,0.9907623
572919,im trying to sleep in the car but i cant ,im trying to sleep in the car but i cant ,1,0.73097384,0.23646465,0.0325614
963506,We just had good fun on http://tinyurl.com/pvf6sv ,We just had good fun on http ,0,0.0055524777,0.042156585,0.952291
804435,"@MzDAViS www.youtube.com/Titomi15..WATCH THE VIDEOS,COMMENT&amp;SUSCRIBE!!  &amp; FOLLOW me , Cheers x","@user www.youtube.com/Titomi15..WATCH THE VIDEOS,COMMENT&amp;SUSCRIBE!!  &amp; FOLLOW me , Cheers x",6,0.011925137,0.37581533,0.6122597
641835,This is such a sad story ( You should read it http://bit.ly/5NMvY,This is such a sad story ( You should read it http,0,0.93861085,0.05441675,0.006972409
384885,so fed up of it rainin i hate it ,so fed up of it rainin i hate it ,4,0.9674126,0.024772024,0.00781519
452420,Getting ready for a busy Monday. I hope I don't daydream in our long meeting. Weekend is really too short ,Getting ready for a busy Monday. I hope I don't daydream in our long meeting. Weekend is really too short ,5,0.2768299,0.47672734,0.24644291
1179814,et celle-ci Bon Jovi â Make a Memory !  â« http://blip.fm/~7doyy,et celle-ci Bon Jovi â Make a Memory !  â« http,0,0.09950095,0.7673266,0.13317235
702769,The alexa chung show isnt on until monday!! Wtf!  ----,The alexa chung show isnt on until monday!! Wtf!  ----,5,0.8908289,0.098792456,0.010378728
1062935,Yey!  finally got it but I really sug at it sofar!!! :-[ http://twitpic.com/67hjh,Yey!  finally got it but I really sug at it sofar!!! :-[ http,0,0.001925509,0.022942537,0.9751319
279669,GOOD GOD everyone is having problems today.  Monday's are awful ,GOOD GOD everyone is having problems today.  Monday's are awful ,5,0.9519781,0.040547255,0.007474498
1516466,"Can't get to sleep, thinking about to many things.. Like what I talked about on the phone earlier.  Still, I'm tired and want to go to bed","Can't get to sleep, thinking about to many things.. Like what I talked about on the phone earlier.  Still, I'm tired and want to go to bed",1,0.8798488,0.10737564,0.01277551
15484,when it rains it pours tryin to get out from under this rock. ,when it rains it pours tryin to get out from under this rock. ,4,0.42031822,0.5155888,0.06409305
122976,@jmacstepback i know im sorry!  i went to tryst for a bday! bet it was rad!,@user i know im sorry!  i went to tryst for a bday! bet it was rad!,2,0.08009683,0.29105327,0.62884986
196384,It's not raining here  at anchorvale cc now grrr - http://tweet.sg,It's not raining here  at anchorvale cc now grrr - http,4,0.05344064,0.50498605,0.44157314
1399569,went to a birthday celebration. reminded me that mum's turning 55 this august.  love you mum!,went to a birthday celebration. reminded me that mum's turning 55 this august.  love you mum!,2,0.0009170623,0.012969648,0.9861133
1397440,shits like an actual job. hair hair hair allllllllllll ga'damn day. $$$ I love it &amp; I still aint gone to school for this shit ,shits like an actual job. hair hair hair allllllllllll ga'damn day. $$$ I love it &amp; I still aint gone to school for this shit ,3,0.3350645,0.23901251,0.42592302
965167,is a brunette again ,is a brunette again ,3,0.15616433,0.7907733,0.053062502
461220,Staying up two hours past my &quot;bedtime&quot; just to talk to you online for 10 minutes before you go to work is totally worth it. I miss you ,Staying up two hours past my &quot;bedtime&quot; just to talk to you online for 10 minutes before you go to work is totally worth it. I miss you ,1,0.025039496,0.1335769,0.84138364
1385670,"oh yeah, I am up  Today I am going to an 18th birthday party and I have to buy gift and some other stuff first.","oh yeah, I am up  Today I am going to an 18th birthday party and I have to buy gift and some other stuff first.",2,0.017539779,0.38760334,0.594857
565247,damp one today ,damp one today ,4,0.05824141,0.7255373,0.21622126
195397,"@tommcfly plz say &quot;Happy Birthday Or , Roni &amp; Mickey!&quot; plz plz plz ","@user plz say &quot;Happy Birthday Or , Roni &amp; Mickey!&quot; plz plz plz ",2,0.0021615524,0.09039508,0.90744334
987719,The global crisis changes everything  http://bit.ly/lYRMJ,The global crisis changes everything  http,0,0.5181725,0.44088283,0.040944677
1541163,Goin for a walk in the rain tweet wen back ,Goin for a walk in the rain tweet wen back ,4,0.030698419,0.86328995,0.10601164
812123,@nevafeva @Rain_Delay THERE IS a pic of us together for @StephStricklen!  http://twitpic.com/377kr #pdxmeetup,@user @user THERE IS a pic of us together for @user!  http #pdxmeetup,7,0.0020423464,0.28235582,0.7156019
918237,http://bit.ly/5pBLz  for McCoy's initial rant.  ,http  for McCoy's initial rant.  ,0,0.11766048,0.83243257,0.049906835
1313342,@lessig happy birthday old man  have a beautiful day.,@user happy birthday old man  have a beautiful day.,2,0.0016250149,0.00964726,0.9887276
1041615,hey! cnung may multi? comment kau http://tinyurl.com/n4hztp (dito) puh-lease!  http://plurk.com/p/wxmut,hey! cnung may multi? comment kau http (dito) puh-lease!  http,0,0.08963544,0.7986153,0.111749336
1237322,@mrchgrl happy belated birthday! ,@user happy belated birthday! ,2,0.0013344769,0.012025048,0.9866407
768987,@benglwood im at work straight cutting boxies..... ,@user im at work straight cutting boxies..... ,3,0.3207613,0.62712616,0.05211262
1455900,"@Sanya29 I actually love him, his videos are SO funny ","@user I actually love him, his videos are SO funny ",6,0.0023823178,0.009082208,0.9885354
608551,Wishing the rain would go away today ,Wishing the rain would go away today ,4,0.30339745,0.5336356,0.16296689
894738,@BSbikeNJ  cool. Got to say that is a great pic  all shiny and stuff.,@user  cool. Got to say that is a great pic  all shiny and stuff.,7,0.0017626756,0.016735999,0.9815013
9001,@MsStylistik can u pls put up a pic in my default section... this crap is overwhelming...  im going to bed. lol,@user can u pls put up a pic in my default section... this crap is overwhelming...  im going to bed. lol,7,0.93389916,0.056825113,0.009275658
307000,I cant sleep!! ,I cant sleep!! ,1,0.8788273,0.09821436,0.022958457
1084464,"@ddlovato Awesome, I saw your vid pics ","@user Awesome, I saw your vid pics ",7,0.0020254152,0.02775977,0.9702147
1414277,@pixiekele you can still have a style when it's growing  book an appt with a stylist OR be a model for me &amp; the cut will be free I think!,@user you can still have a style when it's growing  book an appt with a stylist OR be a model for me &amp; the cut will be free I think!,3,0.0039459025,0.27650988,0.7195442
329817,Still editing video ,Still editing video ,6,0.10412319,0.8153318,0.08054493
665300,"@sophiebourne tisn't particularly scary, just thoughtful, can't make bo peep tomorrow going to a bday party with lauren ","@user tisn't particularly scary, just thoughtful, can't make bo peep tomorrow going to a bday party with lauren ",2,0.13132757,0.5222809,0.34639147
287831,OMG my BFF's bday is in 5 days and he is in spain!!!! first in 9 yrs i wont talk to him at 12:01 ,OMG my BFF's bday is in 5 days and he is in spain!!!! first in 9 yrs i wont talk to him at 12:01 ,2,0.21892339,0.4060431,0.37503338
474619,Sad the weekend is over ,Sad the weekend is over ,5,0.7320657,0.23211241,0.035821963
1143150,http://tinyurl.com/qnr8sk I love the Tocatta and Fugue in D.  http://plurk.com/p/xatyb,http I love the Tocatta and Fugue in D.  http,0,0.0018964317,0.026693704,0.97140986
131559,@jerrysplaces it was her Birthday yesterday? Little distracted with Josh if it was announced. Sorry  Tell her Happy Birthday for us!,@user it was her Birthday yesterday? Little distracted with Josh if it was announced. Sorry  Tell her Happy Birthday for us!,2,0.21224628,0.441742,0.34601176
1318357,nice grade 4 all over haircut. head feels much lighter and more streamlined ,nice grade 4 all over haircut. head feels much lighter and more streamlined ,3,0.0033972543,0.04552254,0.9510803
148714,@wendytgibson haha i kinda like being the white square face.. lol i had such a good photo ready too  oh well lol,@user haha i kinda like being the white square face.. lol i had such a good photo ready too  oh well lol,7,0.0038221278,0.046222698,0.9499553
1337241,"I like this, so in tune with my week thus far  re: http://ff.im/3vVWv","I like this, so in tune with my week thus far  re: http",0,0.0013241922,0.01905452,0.9796214
999806,"Amusing thing is, I got a second email immediately after, saying the other stuff had been shipped, but not the umbrella. ","Amusing thing is, I got a second email immediately after, saying the other stuff had been shipped, but not the umbrella. ",4,0.7009983,0.26639906,0.03260262
562740,Ew. Rain. ,Ew. Rain. ,4,0.77824116,0.19183052,0.02992843
244974,is polishing his motorcycle for probably the last time  http://yfrog.com/5fgoej,is polishing his motorcycle for probably the last time  http,0,0.053489413,0.8167925,0.12971799
1179336,loves lazy sundays with no agenda. ,loves lazy sundays with no agenda. ,5,0.15978967,0.45380726,0.3864029
984265,"G'm All  Happy Monday! Hope every1 had a lovely weekend! Seen Star Trek Sunday,   absolutely BRILLIANT!!! Lookin 4ward to seein it again!","G'm All  Happy Monday! Hope every1 had a lovely weekend! Seen Star Trek Sunday,   absolutely BRILLIANT!!! Lookin 4ward to seein it again!",5,0.0011657705,0.0074366354,0.9913974
1499289,"@Hot4Donnie haha yea, thats what i was thinking...coz that would be really kewl to get a pic of auto or somethin ","@user haha yea, thats what i was thinking...coz that would be really kewl to get a pic of auto or somethin ",7,0.0058045974,0.24379984,0.75039566
929310,had a great weekend! not ready for Monday though! ,had a great weekend! not ready for Monday though! ,5,0.003897405,0.017305529,0.978797
717538,Project SWAP is tonight and... Its a-rainin ,Project SWAP is tonight and... Its a-rainin ,4,0.11452669,0.75493246,0.13054082
330817,is super hungry  http://plurk.com/p/y0q19,is super hungry  http,0,0.19293039,0.56309485,0.24397464
247755,http://twitpic.com/6cixd - So fucking sad. I had a tank top under and when I took it off; gone baby gone. ,http - So fucking sad. I had a tank top under and when I took it off; gone baby gone. ,0,0.9490513,0.04489745,0.006051232
1127511,Happy B-day to me!!! ,Happy B-day to me!!! ,2,0.0014239686,0.0073034894,0.99127257
1458468,11.36 and still no argument over Gogo's - the day is going well ,11.36 and still no argument over Gogo's - the day is going well ,5,0.005408808,0.13076653,0.8638247
320245,http://twitpic.com/6gmvk - Looks like were happy doesn't it - doesn't show how we are just about to fight and ruin everything though ,http - Looks like were happy doesn't it - doesn't show how we are just about to fight and ruin everything though ,0,0.5830244,0.34808093,0.06889474
84021,"Okay, it is &quot;Load on Day&quot; at Tom Lee Park!!  And of course rader shows rain in the area!!!  ","Okay, it is &quot;Load on Day&quot; at Tom Lee Park!!  And of course rader shows rain in the area!!!  ",4,0.15834296,0.5598891,0.28176796
143996,hm shaped internet truly sux0rs...  So glad internode allows data blocks to be purchased ad hoc... I dunno where my intarwebs went though ,hm shaped internet truly sux0rs...  So glad internode allows data blocks to be purchased ad hoc... I dunno where my intarwebs went though ,0,0.042779196,0.23688814,0.7203326
1153346,uploading a video in youtube ,uploading a video in youtube ,6,0.0450944,0.8364941,0.118411355
1287525,There is just something so cathartic about running CCleaner  http://bit.ly/12Uvgd,There is just something so cathartic about running CCleaner  http,0,0.0026731782,0.058420207,0.93890655
909788,@luvinjrandsmoke His beard is addressed in this week's LOLs. ,@user His beard is addressed in this week's LOLs. ,3,0.10046135,0.7050793,0.19445936
177109,I'm leaving work now. Trying to decide if I return on Sunday afternoon or Monday 4 am to meet a noon (UK time) deadline. ,I'm leaving work now. Trying to decide if I return on Sunday afternoon or Monday 4 am to meet a noon (UK time) deadline. ,5,0.07819104,0.8664509,0.055358164
93141,This busy Monday morning is an indication of what lies ahead this week ,This busy Monday morning is an indication of what lies ahead this week ,5,0.02189083,0.7556673,0.22244179
348823,wants it to be friday night ! ,wants it to be friday night ! ,5,0.020282164,0.43784562,0.5418722
1241755,@robinsk Congrats - well done! How are you going to celebrate? ,@user Congrats - well done! How are you going to celebrate? ,2,0.0009904079,0.013130788,0.98587877
616650,"weather.com's 10-day forecast shows rain, showers, t-storms, etc... EVERY SINGLE DAY UNTIL NEXT SATURDAY ","weather.com's 10-day forecast shows rain, showers, t-storms, etc... EVERY SINGLE DAY UNTIL NEXT SATURDAY ",4,0.21045014,0.7175106,0.07203922
989006,@soapydoc Thanks! I asked Michelle if I could use her pics on the Facebook group too.  I am going to enjoy today.,@user Thanks! I asked Michelle if I could use her pics on the Facebook group too.  I am going to enjoy today.,7,0.0012594602,0.016800852,0.9819396
172060,"Good thing is: They have a computer. Bad thing is: It blocks ALL VIDJAGAME SITES! Yes, even VGTribune.com is blocked! ","Good thing is: They have a computer. Bad thing is: It blocks ALL VIDJAGAME SITES! Yes, even VGTribune.com is blocked! ",6,0.53383714,0.34519738,0.12096544
1062590,It's the freakin weekend I'm about to have me some funnnn ,It's the freakin weekend I'm about to have me some funnnn ,5,0.005229249,0.04466401,0.9501067
745254,@EdwardGarcia no you don't. btw ur youtube hp vid won't play! ,@user no you don't. btw ur youtube hp vid won't play! ,6,0.7239924,0.24545032,0.030557232
119031,"OMG!! My hairdresser is sectioning my hair &amp; I have A LOT of white hair. Not grey, WHITE! I'm depressed. It ice cream time ","OMG!! My hairdresser is sectioning my hair &amp; I have A LOT of white hair. Not grey, WHITE! I'm depressed. It ice cream time ",3,0.6308248,0.27940693,0.08976819
812585,@taylorswift13 Atlanta...June 13th...3 days before my birthday. What would it take to get a picture with you Taylor? Meet and greet? ,@user Atlanta...June 13th...3 days before my birthday. What would it take to get a picture with you Taylor? Meet and greet? ,2,0.01395785,0.8521838,0.1338582
365734,"In Norway the clock is 12.28 AM now, and I can't sleep  Drank an energy drink, hope it helped xD Hmm, what can I do.. yes music! &lt;3","In Norway the clock is 12.28 AM now, and I can't sleep  Drank an energy drink, hope it helped xD Hmm, what can I do.. yes music! &lt;3",1,0.049562067,0.33191574,0.6185222
45569,".....was blonde (highlighted) for  years, loved it, but don't have time to spend 1/2 a day in the salon every 6 weeks  (nor the cash!) ???",".....was blonde (highlighted) for  years, loved it, but don't have time to spend 1/2 a day in the salon every 6 weeks  (nor the cash!) ???",3,0.12350946,0.35514453,0.5213459
734993,Is spending Sunday in the office ,Is spending Sunday in the office ,5,0.114554085,0.81985426,0.06559162
917024,It's the final count down to bigger hair people   ? http://blip.fm/~5z4uq,It's the final count down to bigger hair people   ? http,3,0.11886885,0.7976346,0.083496526
1144544,@HandsFullCreate seems to be a good day for that  I'm so glad I got mine cut earlier. Happy with it?,@user seems to be a good day for that  I'm so glad I got mine cut earlier. Happy with it?,3,0.0018337528,0.017285982,0.9808804
469150,Its raining soooo hard!! So sick of this rain!   ughh,Its raining soooo hard!! So sick of this rain!   ughh,4,0.9738151,0.020623988,0.005560893
328525,Time to sleep. Tomorrow early appointment to get my hair cut before another funeral ,Time to sleep. Tomorrow early appointment to get my hair cut before another funeral ,3,0.35849652,0.57676077,0.06474277
1452137,090606 express highlight     http://bit.ly/sqVIe,090606 express highlight     http,0,0.10257494,0.8227852,0.07464
1237265,@timmydoe http://twitpic.com/6e371 - You look very sensitive in this picture.  Very nice!  ,@user http - You look very sensitive in this picture.  Very nice!  ,7,0.0029421216,0.022789638,0.97426814
952844,My birthday today! ,My birthday today! ,2,0.00203513,0.08936745,0.9085973
150443,not my b-day ,not my b-day ,2,0.56927425,0.36931092,0.061414834
21409,i had a gr8 bday but have to w8 about a year now 4 it 2 cum again ,i had a gr8 bday but have to w8 about a year now 4 it 2 cum again ,2,0.3990695,0.49144295,0.10948751
257625,@SarahKSilverman The pic doesn't work ,@user The pic doesn't work ,7,0.82783675,0.16038711,0.011776212
1134638,Let's have some action! let's have some asses wigglin' I want some perfection!-Purple Rain( morris day) ,Let's have some action! let's have some asses wigglin' I want some perfection!-Purple Rain( morris day) ,4,0.033002626,0.3900302,0.57696706
1475337,@Nickyyy92 wasnt your birthday only a couple of days ago ,@user wasnt your birthday only a couple of days ago ,2,0.146329,0.78312236,0.07054862
766491,Ma thiighs to thick.  http://myloc.me/5fOU,Ma thiighs to thick.  http,0,0.4341044,0.5250531,0.04084243
998788,Happy Luna Day to you all! ,Happy Luna Day to you all! ,2,0.00091063697,0.010742408,0.98834676
476772,Waking up sucks btw ,Waking up sucks btw ,1,0.9131542,0.07291081,0.013935014
926593,"@His_Dreamgirl I was really drunk so it's kinda a blur, but I've looked at pics a million times! ","@user I was really drunk so it's kinda a blur, but I've looked at pics a million times! ",7,0.17011404,0.48503137,0.34485456
83416,Sally and i made friends this weekend. Unfortunately the intrest is not mutual. But we made it awesome. I get to be 23 for 21 more hours ,Sally and i made friends this weekend. Unfortunately the intrest is not mutual. But we made it awesome. I get to be 23 for 21 more hours ,2,0.009385851,0.038585857,0.9520284
1451472,@allthatglitrs21 Best. Video. Ever. No joke ,@user Best. Video. Ever. No joke ,6,0.008350135,0.056514066,0.9351358
214746,"@julioanta, I COULD OF SWORN IT WAS OTOWN, UGH I SUCK! I'm watching it on youtube. WOW I FAIL ","@user, I COULD OF SWORN IT WAS OTOWN, UGH I SUCK! I'm watching it on youtube. WOW I FAIL ",6,0.9700673,0.024759164,0.00517346
1285991,Happy birthday to my Mommy and @rdy2freefall! ,Happy birthday to my Mommy and @user! ,2,0.001024969,0.0071761264,0.9917989
597319,i'm trying to watch an old lifetime movie but my internet is going too slow...and youtube isnt helping! &gt; ,i'm trying to watch an old lifetime movie but my internet is going too slow...and youtube isnt helping! &gt; ,6,0.9312623,0.0615157,0.007221892
1324291,"@SteveMoyes Happy #ElevensesTime! Coffee... mmm... Hope u have fun tonight, I have a birthday do to go to! Sounds like fun tho! ","@user Happy #ElevensesTime! Coffee... mmm... Hope u have fun tonight, I have a birthday do to go to! Sounds like fun tho! ",2,0.0013580039,0.0079142805,0.99072784
1048933,@ladygaga Next Wednesday Night..12.05pm i think..Channel 4. PAPARAZZI!!!..I don't watch the videos that have been leaked ,@user Next Wednesday Night..12.05pm i think..Channel 4. PAPARAZZI!!!..I don't watch the videos that have been leaked ,6,0.7742362,0.210086,0.015677674
155000,i'd enjoy the rain if i didn't have to go out in it ,i'd enjoy the rain if i didn't have to go out in it ,4,0.12025581,0.40446612,0.47527814
733731,"Waaa, i had a haircut yesterday and my hair is waist long  i wanted it longeerr!!!","Waaa, i had a haircut yesterday and my hair is waist long  i wanted it longeerr!!!",3,0.09474288,0.547159,0.35809803
1230992,Wow!!  It's a MONDAY alright!! Had to come to work to get some rest!! ,Wow!!  It's a MONDAY alright!! Had to come to work to get some rest!! ,5,0.009092513,0.077375054,0.9135324
369833,was made a big mistake  http://plurk.com/p/yqjp3,was made a big mistake  http,0,0.8267364,0.15458302,0.018680753
378174,woke up at 5 am !!! couldnt sleep ,woke up at 5 am !!! couldnt sleep ,1,0.7869476,0.17887455,0.034177832
1226451,@odeamon I'm jealous too! Looking forward to photo updates ,@user I'm jealous too! Looking forward to photo updates ,7,0.09000429,0.2713838,0.638612
60372,Another day in the rain..... ,Another day in the rain..... ,4,0.3792736,0.5231199,0.09760649
266363,"Gonna lay down, cant stay up as late anymore ","Gonna lay down, cant stay up as late anymore ",1,0.4052627,0.5353255,0.05941169
274685,Fact sheet about JPASE (http://bit.ly/OGds1  doesn't have a link *to* JPASE (http://www.cffc.navy.mil/jpase/) on it. ,Fact sheet about JPASE (http  doesn't have a link *to* JPASE (http on it. ,0,0.5673265,0.40781876,0.024854785
1274069,Thank you again everybody for all the birthday wishes. I love you all!  goooooodnight&lt;3,Thank you again everybody for all the birthday wishes. I love you all!  goooooodnight&lt;3,2,0.0014363576,0.0054033375,0.99316037
1106258,It's SATURDAY! ,It's SATURDAY! ,5,0.007951293,0.37993646,0.6121122
989105,Is this philosophical Monday? ,Is this philosophical Monday? ,5,0.08962104,0.8543375,0.05604158
389689,fairrr was epic on thursdayy. rain ruined todayy ,fairrr was epic on thursdayy. rain ruined todayy ,4,0.46306953,0.3774315,0.15949897
433332,@Edwardo01 awwww what a shame... cant get that picture to work ,@user awwww what a shame... cant get that picture to work ,7,0.9182038,0.07339538,0.008400847
1289292,I am at work after a 4 day weekend....  I think I needed one more day!!  ,I am at work after a 4 day weekend....  I think I needed one more day!!  ,5,0.4122355,0.41758704,0.17017752
138646,"Haha yes it is long  I'm sorry! But I didn't like any of the short ones unfortunately! Its really plain, its a black, long halter","Haha yes it is long  I'm sorry! But I didn't like any of the short ones unfortunately! Its really plain, its a black, long halter",3,0.87514734,0.109239064,0.015613634
1348169,"@boiwonder aw,so you just had a birthday  how old are you now?","@user aw,so you just had a birthday  how old are you now?",2,0.04764122,0.8797083,0.07265044
1358281,shares http://tinyurl.com/r8gypf My 1st Sem sked.  http://plurk.com/p/yq2zw,shares http My 1st Sem sked.  http,0,0.06685686,0.8743772,0.058766015
